transaction_id,customer_id,purchase_date,amount,quantity,product_category,payment_method,discount_applied,source,age,location,customer_segment,registration_date,category_name,avg_price,inventory,last_updated,total_spending,spending_quartile,is_high_value,year,month,quarter,day_of_week,is_weekend,is_holiday_season,first_purchase_date,last_purchase_date,customer_age_days,recency_days,purchase_frequency,frequency_category,category_beauty,category_books,category_clothing,category_electronics,category_groceries,category_home  garden,category_sports,category_toys,rfm_recency,rfm_frequency,rfm_monetary
1579.0,CUST_00334,2025-09-05 05:22:03.000808,83.47,5.0,,PayPal,True,transactions,,,,,,,,,356.01,Q2,0,2025,9,3,Friday,0,0,2025-09-05 05:22:03.000808,2026-04-04 05:22:03.002463,0,124,3,Occasional,False,False,False,False,False,False,False,False,124,3,356.01
1580.0,CUST_00240,2025-12-16 05:22:03.000813,70.46,3.0,electronics,PayPal,False,transactions,,,,,,,,,1090.39,Q2,0,2025,12,4,Tuesday,0,1,2025-09-03 05:22:02.996364,2026-03-21 05:22:02.992685,104,139,9,Regular,False,False,False,True,False,False,False,False,139,9,1090.39
1581.0,CUST_00441,2025-11-23 05:22:03.000818,32.69,2.0,beauty,Wallet,False,transactions,,,,,,,,,726.8,Q1,0,2025,11,4,Sunday,1,1,2025-10-20 05:22:02.993452,2026-06-14 05:22:02.991097,34,54,6,Regular,True,False,False,False,False,False,False,False,54,6,726.8
1582.0,CUST_00090,2025-09-06 05:22:03.000824,94.33,2.0,beauty,PayPal,False,transactions,,,,,,,,,544.84,Q3,0,2025,9,3,Saturday,1,0,2025-09-06 05:22:03.000824,2026-07-23 05:22:02.993689,0,15,6,Regular,True,False,False,False,False,False,False,False,15,6,544.84
1583.0,CUST_00440,2026-05-28 05:22:03.000829,61.3,3.0,books,Credit Card,True,transactions,,,,,,,,,821.35,Q2,0,2026,5,2,Thursday,0,0,2025-09-25 05:22:03.002969,2026-06-24 05:22:02.999378,244,44,7,Regular,False,True,False,False,False,False,False,False,44,7,821.35
1584.0,CUST_00331,2025-12-03 05:22:03.000834,198.69,4.0,toys,Debit Card,False,transactions,,,,,,,,,922.5600000000001,Q4,1,2025,12,4,Wednesday,0,1,2025-08-17 05:22:02.999884,2026-07-28 05:22:02.996765,108,10,8,Regular,False,False,False,False,False,False,False,True,10,8,922.5600000000001
1585.0,CUST_00475,2025-11-21 05:22:03.000839,128.36,5.0,books,PayPal,False,transactions,,,,,,,,,548.5,Q3,0,2025,11,4,Friday,0,1,2025-11-21 05:22:03.000839,2026-05-30 05:22:03.001673,0,69,4,Occasional,False,True,False,False,False,False,False,False,69,4,548.5
1586.0,CUST_00298,2026-02-10 05:22:03.000845,162.66,5.0,groceries,Credit Card,True,transactions,,,,,,,,,480.36,Q4,1,2026,2,1,Tuesday,0,0,2026-01-04 05:22:02.999836,2026-07-18 05:22:02.996524,37,20,4,Occasional,False,False,False,False,True,False,False,False,20,4,480.36
1587.0,CUST_00082,2026-04-11 05:22:03.000851,76.39,1.0,clothing,Wallet,False,transactions,,,,,,,,,565.63,Q2,0,2026,4,2,Saturday,1,0,2025-09-19 05:22:02.995334,2026-04-11 05:22:03.000851,204,118,3,Occasional,False,False,True,False,False,False,False,False,118,3,565.63
1588.0,CUST_00119,2026-04-08 05:22:03.000856,70.0,1.0,home  garden,Wallet,True,transactions,,,,,,,,,369.5,Q2,0,2026,4,2,Wednesday,0,0,2025-08-21 05:22:02.995748,2026-04-16 05:22:02.999571,230,113,5,Occasional,False,False,False,False,False,True,False,False,113,5,369.5
1589.0,CUST_00216,2026-07-06 05:22:03.000861,83.75,1.0,books,Credit Card,False,transactions,,,,,,,,,139.45,Q2,0,2026,7,3,Monday,0,0,2026-02-19 05:22:02.999476,2026-07-06 05:22:03.000861,137,32,2,Occasional,False,True,False,False,False,False,False,False,32,2,139.45
1591.0,CUST_00327,2025-10-18 05:22:03.000872,42.35,5.0,sports,Wallet,False,transactions,,,,,,,,,703.51,Q1,0,2025,10,4,Saturday,1,0,2025-10-07 05:22:02.993447,2026-04-21 05:22:02.995945,11,108,8,Regular,False,False,False,False,False,False,True,False,108,8,703.51
1592.0,CUST_00147,2026-04-14 05:22:03.000880,71.41,2.0,home  garden,Debit Card,False,transactions,,,,,,,,,262.48,Q2,0,2026,4,2,Tuesday,0,0,2026-04-14 05:22:03.000880,2026-07-30 05:22:02.992964,0,8,3,Occasional,False,False,False,False,False,True,False,False,8,3,262.48
1593.0,CUST_00013,2025-09-19 05:22:03.000885,67.5,1.0,,Debit Card,True,transactions,,,,,,,,,313.61,Q2,0,2025,9,3,Friday,0,0,2025-08-19 05:22:03.001239,2026-06-02 05:22:03.000225,30,66,4,Occasional,False,False,False,False,False,False,False,False,66,4,313.61
1594.0,CUST_00185,2026-01-11 05:22:03.000890,158.4,5.0,clothing,Wallet,False,transactions,,,,,,,,,556.77,Q4,1,2026,1,1,Sunday,1,0,2025-09-22 05:22:02.999980,2026-05-08 05:22:02.991281,111,91,5,Occasional,False,False,True,False,False,False,False,False,91,5,556.77
1595.0,CUST_00107,2025-10-19 05:22:03.000896,96.31,4.0,beauty,Debit Card,True,transactions,,,,,,,,,273.06,Q3,0,2025,10,4,Sunday,1,0,2025-09-04 05:22:02.999256,2026-01-19 05:22:03.000248,45,200,5,Occasional,True,False,False,False,False,False,False,False,200,5,273.06
1596.0,CUST_00225,2026-01-01 05:22:03.000904,59.01,4.0,clothing,Debit Card,True,transactions,,,,,,,,,412.21999999999997,Q2,0,2026,1,1,Thursday,0,0,2025-09-26 05:22:03.001913,2026-08-02 05:22:02.995009,96,5,5,Occasional,False,False,True,False,False,False,False,False,5,5,412.21999999999997
1597.0,CUST_00153,2026-06-17 05:22:03.000910,181.27,1.0,toys,PayPal,False,transactions,,,,,,,,,181.27,Q4,1,2026,6,2,Wednesday,0,0,2026-06-17 05:22:03.000910,2026-06-17 05:22:03.000910,0,51,1,One-time,False,False,False,False,False,False,False,True,51,1,181.27
1598.0,CUST_00421,2026-03-12 05:22:03.000915,201.48,3.0,groceries,Credit Card,True,transactions,,,,,,,,,688.19,Q4,1,2026,3,1,Thursday,0,0,2025-09-11 05:22:03.000172,2026-05-06 05:22:02.994891,182,93,4,Occasional,False,False,False,False,True,False,False,False,93,4,688.19
1599.0,CUST_00081,2026-03-13 05:22:03.000920,217.79,1.0,sports,PayPal,False,transactions,,,,,,,,,583.34,Q4,1,2026,3,1,Friday,0,0,2025-12-25 05:22:02.992447,2026-03-20 05:22:02.996051,78,140,4,Occasional,False,False,False,False,False,False,True,False,140,4,583.34
1600.0,CUST_00030,2025-11-01 05:22:03.000925,77.25,1.0,toys,PayPal,False,transactions,,,,,,,,,479.33,Q2,0,2025,11,4,Saturday,1,1,2025-10-19 05:22:03.001783,2026-08-05 05:22:02.994162,12,2,5,Occasional,False,False,False,False,False,False,False,True,2,5,479.33
1601.0,CUST_00017,2026-02-15 05:22:03.000931,126.95,4.0,books,Credit Card,False,transactions,,,,,,,,,477.71999999999997,Q3,0,2026,2,1,Sunday,1,0,2025-08-23 05:22:03.002338,2026-05-28 05:22:02.998616,175,71,7,Regular,False,True,False,False,False,False,False,False,71,7,477.71999999999997
1602.0,CUST_00281,2026-02-20 05:22:03.000936,72.22,1.0,sports,Credit Card,False,transactions,,,,,,,,,344.19,Q2,0,2026,2,1,Friday,0,0,2025-11-22 05:22:02.992744,2026-02-28 05:22:02.994499,90,160,3,Occasional,False,False,False,False,False,False,True,False,160,3,344.19
1603.0,CUST_00037,2026-01-06 05:22:03.000942,115.18,5.0,clothing,Wallet,True,transactions,,,,,,,,,623.71,Q3,0,2026,1,1,Tuesday,0,0,2026-01-01 05:22:02.999727,2026-08-01 05:22:02.995438,5,6,5,Occasional,False,False,True,False,False,False,False,False,6,5,623.71
1604.0,CUST_00139,2026-07-17 05:22:03.000947,122.47,1.0,electronics,Debit Card,False,transactions,,,,,,,,,468.51,Q3,0,2026,7,3,Friday,0,0,2025-09-23 05:22:02.994300,2026-07-17 05:22:03.000947,297,21,4,Occasional,False,False,False,True,False,False,False,False,21,4,468.51
1605.0,CUST_00221,2025-12-06 05:22:03.000957,70.38,3.0,,Credit Card,False,transactions,,,,,,,,,106.62,Q2,0,2025,12,4,Saturday,1,1,2025-09-08 05:22:02.993097,2025-12-06 05:22:03.000957,89,244,2,Occasional,False,False,False,False,False,False,False,False,244,2,106.62
1606.0,CUST_00401,2026-04-29 05:22:03.000963,83.91,5.0,groceries,Credit Card,False,transactions,,,,,,,,,866.36,Q2,0,2026,4,2,Wednesday,0,0,2025-12-02 05:22:02.993748,2026-07-09 05:22:03.001072,148,29,8,Regular,False,False,False,False,True,False,False,False,29,8,866.36
1607.0,CUST_00027,2026-01-21 05:22:03.000970,51.56,4.0,home  garden,Wallet,False,transactions,,,,,,,,,232.82999999999998,Q1,0,2026,1,1,Wednesday,0,0,2025-09-13 05:22:02.999679,2026-06-08 05:22:02.999213,130,60,3,Occasional,False,False,False,False,False,True,False,False,60,3,232.82999999999998
1608.0,CUST_00060,2025-12-26 05:22:03.000976,41.93,1.0,beauty,PayPal,False,transactions,,,,,,,,,916.01,Q1,0,2025,12,4,Friday,0,1,2025-10-18 05:22:02.999130,2026-08-01 05:22:02.997695,69,6,10,Regular,True,False,False,False,False,False,False,False,6,10,916.01
1609.0,CUST_00030,2026-04-08 05:22:03.000981,92.41,2.0,clothing,Debit Card,False,transactions,,,,,,,,,479.33,Q3,0,2026,4,2,Wednesday,0,0,2025-10-19 05:22:03.001783,2026-08-05 05:22:02.994162,170,2,5,Occasional,False,False,True,False,False,False,False,False,2,5,479.33
1610.0,CUST_00386,2025-11-06 05:22:03.000986,85.21,5.0,electronics,Credit Card,True,transactions,,,,,,,,,860.97,Q2,0,2025,11,4,Thursday,0,1,2025-08-10 05:22:02.998125,2026-06-14 05:22:03.001297,88,54,7,Regular,False,False,False,True,False,False,False,False,54,7,860.97
1611.0,CUST_00128,2026-07-09 05:22:03.000991,70.48,1.0,electronics,Debit Card,False,transactions,,,,,,,,,639.78,Q2,0,2026,7,3,Thursday,0,0,2026-04-14 05:22:02.994243,2026-08-01 05:22:03.001464,86,6,4,Occasional,False,False,False,True,False,False,False,False,6,4,639.78
1612.0,CUST_00161,2026-02-09 05:22:03.000999,146.47,5.0,sports,Debit Card,False,transactions,,,,,,,,,787.8,Q4,1,2026,2,1,Monday,0,0,2025-09-23 05:22:03.003130,2026-05-11 05:22:02.992605,138,88,6,Regular,False,False,False,False,False,False,True,False,88,6,787.8
1613.0,CUST_00246,2025-09-05 05:22:03.001004,95.55,1.0,clothing,Debit Card,False,transactions,,,,,,,,,298.88,Q3,0,2025,9,3,Friday,0,0,2025-09-05 05:22:03.001004,2026-01-14 05:22:02.991916,0,205,4,Occasional,False,False,True,False,False,False,False,False,205,4,298.88
1614.0,CUST_00377,2026-02-06 05:22:03.001009,104.72,2.0,toys,PayPal,True,transactions,,,,,,,,,1291.2,Q3,0,2026,2,1,Friday,0,0,2025-11-12 05:22:02.995617,2026-07-07 05:22:02.992600,86,31,9,Regular,False,False,False,False,False,False,False,True,31,9,1291.2
1615.0,CUST_00150,2025-09-07 05:22:03.001015,229.29,2.0,books,Credit Card,False,transactions,,,,,,,,,582.1800000000001,Q4,1,2025,9,3,Sunday,1,0,2025-09-07 05:22:03.001015,2026-07-18 05:22:02.999674,0,20,5,Occasional,False,True,False,False,False,False,False,False,20,5,582.1800000000001
1616.0,CUST_00462,2026-01-09 05:22:03.001020,212.23,5.0,toys,Debit Card,True,transactions,,,,,,,,,756.66,Q4,1,2026,1,1,Friday,0,0,2025-09-27 05:22:02.994907,2026-01-11 05:22:02.997305,104,208,6,Regular,False,False,False,False,False,False,False,True,208,6,756.66
1617.0,CUST_00431,2025-11-14 05:22:03.001025,133.2,2.0,books,Debit Card,False,transactions,,,,,,,,,488.32,Q3,0,2025,11,4,Friday,0,1,2025-11-14 05:22:03.001025,2026-04-30 05:22:02.998339,0,99,5,Occasional,False,True,False,False,False,False,False,False,99,5,488.32
1618.0,CUST_00372,2026-05-27 05:22:03.001031,173.78,1.0,sports,Wallet,True,transactions,,,,,,,,,173.78,Q4,1,2026,5,2,Wednesday,0,0,2026-05-27 05:22:03.001031,2026-05-27 05:22:03.001031,0,72,1,One-time,False,False,False,False,False,False,True,False,72,1,173.78
1619.0,CUST_00011,2025-11-25 05:22:03.001036,23.93,1.0,books,Wallet,False,transactions,,,,,,,,,396.49,Q1,0,2025,11,4,Tuesday,0,1,2025-10-01 05:22:03.003302,2026-03-02 05:22:02.999722,54,158,5,Occasional,False,True,False,False,False,False,False,False,158,5,396.49
1620.0,CUST_00495,2026-06-25 05:22:03.001043,147.59,1.0,books,Wallet,False,transactions,,,,,,,,,559.32,Q4,1,2026,6,2,Thursday,0,0,2025-08-15 05:22:03.001940,2026-06-25 05:22:03.001043,313,43,5,Occasional,False,True,False,False,False,False,False,False,43,5,559.32
1621.0,CUST_00442,2026-01-24 05:22:03.001051,83.99,4.0,,Debit Card,False,transactions,,,,,,,,,761.14,Q2,0,2026,1,1,Saturday,1,0,2026-01-24 05:22:03.001051,2026-07-17 05:22:02.992046,0,21,7,Regular,False,False,False,False,False,False,False,False,21,7,761.14
1622.0,CUST_00338,2025-12-30 05:22:03.001057,144.29,5.0,electronics,Credit Card,False,transactions,,,,,,,,,377.28999999999996,Q4,1,2025,12,4,Tuesday,0,1,2025-12-05 05:22:02.997593,2026-06-02 05:22:02.994912,25,66,4,Occasional,False,False,False,True,False,False,False,False,66,4,377.28999999999996
1623.0,CUST_00179,2026-07-25 05:22:03.001062,52.4,5.0,beauty,PayPal,True,transactions,,,,,,,,,788.22,Q1,0,2026,7,3,Saturday,1,0,2026-02-04 05:22:02.999847,2026-07-25 05:22:03.001062,171,13,7,Regular,True,False,False,False,False,False,False,False,13,7,788.22
1624.0,CUST_00303,2026-04-19 05:22:03.001067,68.86,1.0,beauty,Wallet,True,transactions,,,,,,,,,311.05,Q2,0,2026,4,2,Sunday,1,0,2026-04-19 05:22:03.001067,2026-06-25 05:22:02.993227,0,43,4,Occasional,True,False,False,False,False,False,False,False,43,4,311.05
1625.0,CUST_00401,2026-07-09 05:22:03.001072,64.36,1.0,groceries,PayPal,True,transactions,,,,,,,,,866.36,Q2,0,2026,7,3,Thursday,0,0,2025-12-02 05:22:02.993748,2026-07-09 05:22:03.001072,219,29,8,Regular,False,False,False,False,True,False,False,False,29,8,866.36
1626.0,CUST_00481,2025-11-07 05:22:03.001078,80.6,4.0,groceries,PayPal,False,transactions,,,,,,,,,265.84,Q2,0,2025,11,4,Friday,0,1,2025-09-20 05:22:02.999743,2025-11-07 05:22:03.001078,48,273,3,Occasional,False,False,False,False,True,False,False,False,273,3,265.84
1627.0,CUST_00196,2025-12-11 05:22:03.001083,152.56,2.0,home  garden,PayPal,True,transactions,,,,,,,,,445.15,Q4,1,2025,12,4,Thursday,0,1,2025-09-27 05:22:02.995181,2026-03-15 05:22:03.000145,75,145,4,Occasional,False,False,False,False,False,True,False,False,145,4,445.15
1628.0,CUST_00487,2026-03-20 05:22:03.001089,42.68,1.0,sports,PayPal,False,transactions,,,,,,,,,367.36,Q1,0,2026,3,1,Friday,0,0,2025-10-21 05:22:02.992343,2026-07-31 05:22:02.994230,150,7,5,Occasional,False,False,False,False,False,False,True,False,7,5,367.36
1629.0,CUST_00203,2026-07-19 05:22:03.001094,87.75,5.0,books,PayPal,True,transactions,,,,,,,,,479.35,Q2,0,2026,7,3,Sunday,1,0,2025-08-15 05:22:02.998114,2026-07-19 05:22:03.001094,338,19,6,Regular,False,True,False,False,False,False,False,False,19,6,479.35
1630.0,CUST_00415,2025-09-30 05:22:03.001099,102.07,1.0,clothing,PayPal,True,transactions,,,,,,,,,266.84999999999997,Q3,0,2025,9,3,Tuesday,0,0,2025-09-19 05:22:03.001567,2026-05-01 05:22:02.999012,10,98,4,Occasional,False,False,True,False,False,False,False,False,98,4,266.84999999999997
1631.0,CUST_00434,2026-05-08 05:22:03.001107,34.81,4.0,,Credit Card,False,transactions,,,,,,,,,468.0,Q1,0,2026,5,2,Friday,0,0,2025-10-02 05:22:02.995754,2026-05-08 05:22:03.001107,218,91,5,Occasional,False,False,False,False,False,False,False,False,91,5,468.0
1632.0,CUST_00495,2026-02-05 05:22:03.001112,100.5,4.0,sports,Credit Card,False,transactions,,,,,,,,,559.32,Q3,0,2026,2,1,Thursday,0,0,2025-08-15 05:22:03.001940,2026-06-25 05:22:03.001043,173,43,5,Occasional,False,False,False,False,False,False,True,False,43,5,559.32
1633.0,CUST_00313,2025-10-29 05:22:03.001118,57.09,3.0,clothing,PayPal,True,transactions,,,,,,,,,938.87,Q1,0,2025,10,4,Wednesday,0,0,2025-09-21 05:22:02.998309,2026-06-23 05:22:02.996228,38,45,7,Regular,False,False,True,False,False,False,False,False,45,7,938.87
1634.0,CUST_00142,2026-03-28 05:22:03.001123,85.27,4.0,home  garden,Debit Card,False,transactions,,,,,,,,,442.38,Q2,0,2026,3,1,Saturday,1,0,2025-09-14 05:22:02.994100,2026-03-28 05:22:03.001123,195,132,4,Occasional,False,False,False,False,False,True,False,False,132,4,442.38
1635.0,CUST_00317,2025-09-06 05:22:03.001128,183.91,1.0,sports,Credit Card,False,transactions,,,,,,,,,444.56,Q4,1,2025,9,3,Saturday,1,0,2025-09-06 05:22:03.001128,2026-07-13 05:22:02.992015,0,25,3,Occasional,False,False,False,False,False,False,True,False,25,3,444.56
1636.0,CUST_00260,2025-12-25 05:22:03.001133,84.49,5.0,,Debit Card,False,transactions,,,,,,,,,347.92,Q2,0,2025,12,4,Thursday,0,1,2025-12-25 05:22:03.001133,2026-07-16 05:22:02.998709,0,22,4,Occasional,False,False,False,False,False,False,False,False,22,4,347.92
1637.0,CUST_00366,2026-03-28 05:22:03.001141,201.89,3.0,electronics,PayPal,False,transactions,,,,,,,,,755.38,Q4,1,2026,3,1,Saturday,1,0,2026-03-28 05:22:03.001141,2026-07-09 05:22:02.998056,0,29,5,Occasional,False,False,False,True,False,False,False,False,29,5,755.38
1638.0,CUST_00023,2025-10-04 05:22:03.001146,72.78,2.0,beauty,Wallet,False,transactions,,,,,,,,,310.36,Q2,0,2025,10,4,Saturday,1,0,2025-09-06 05:22:02.997602,2026-06-03 05:22:02.994868,28,65,5,Occasional,True,False,False,False,False,False,False,False,65,5,310.36
1639.0,CUST_00040,2026-04-08 05:22:03.001151,49.92,2.0,beauty,Wallet,False,transactions,,,,,,,,,613.99,Q1,0,2026,4,2,Wednesday,0,0,2025-09-11 05:22:02.992107,2026-07-01 05:22:03.001485,209,37,6,Regular,True,False,False,False,False,False,False,False,37,6,613.99
1640.0,CUST_00219,2026-03-16 05:22:03.001157,122.16,2.0,electronics,PayPal,False,transactions,,,,,,,,,582.49,Q3,0,2026,3,1,Monday,0,0,2025-08-25 05:22:02.999208,2026-06-21 05:22:02.997645,203,47,6,Regular,False,False,False,True,False,False,False,False,47,6,582.49
1641.0,CUST_00209,2025-09-08 05:22:03.001162,107.09,3.0,toys,PayPal,False,transactions,,,,,,,,,599.54,Q3,0,2025,9,3,Monday,0,0,2025-08-25 05:22:02.998051,2026-04-23 05:22:03.002142,14,105,8,Regular,False,False,False,False,False,False,False,True,105,8,599.54
1642.0,CUST_00083,2026-01-31 05:22:03.001167,133.45,1.0,books,Credit Card,False,transactions,,,,,,,,,433.8299999999999,Q3,0,2026,1,1,Saturday,1,0,2025-08-08 05:22:02.996797,2026-02-22 05:22:03.002624,176,165,4,Occasional,False,True,False,False,False,False,False,False,165,4,433.8299999999999
1643.0,CUST_00109,2026-02-28 05:22:03.001172,66.36,5.0,beauty,Wallet,True,transactions,,,,,,,,,338.52,Q2,0,2026,2,1,Saturday,1,0,2025-09-07 05:22:02.996457,2026-07-27 05:22:03.000068,174,11,5,Occasional,True,False,False,False,False,False,False,False,11,5,338.52
1644.0,CUST_00017,2025-09-05 05:22:03.001177,145.45,2.0,groceries,Credit Card,True,transactions,,,,,,,,,477.71999999999997,Q4,1,2025,9,3,Friday,0,0,2025-08-23 05:22:03.002338,2026-05-28 05:22:02.998616,12,71,7,Regular,False,False,False,False,True,False,False,False,71,7,477.71999999999997
1645.0,CUST_00491,2026-04-15 05:22:03.001183,51.75,5.0,groceries,Credit Card,True,transactions,,,,,,,,,259.19,Q1,0,2026,4,2,Wednesday,0,0,2026-03-27 05:22:03.002344,2026-04-15 05:22:03.001183,18,114,2,Occasional,False,False,False,False,True,False,False,False,114,2,259.19
1647.0,CUST_00100,2025-10-17 05:22:03.001193,146.77,3.0,sports,PayPal,False,transactions,,,,,,,,,912.4100000000001,Q4,1,2025,10,4,Friday,0,0,2025-09-06 05:22:03.001808,2026-08-07 05:22:02.995932,40,0,7,Regular,False,False,False,False,False,False,True,False,0,7,912.4100000000001
1648.0,CUST_00162,2026-06-09 05:22:03.001199,159.15,2.0,toys,Wallet,False,transactions,,,,,,,,,592.21,Q4,1,2026,6,2,Tuesday,0,0,2025-11-09 05:22:02.996313,2026-06-21 05:22:02.999939,212,47,5,Occasional,False,False,False,False,False,False,False,True,47,5,592.21
1649.0,CUST_00181,2025-10-25 05:22:03.001204,166.03,5.0,clothing,Wallet,False,transactions,,,,,,,,,803.96,Q4,1,2025,10,4,Saturday,1,0,2025-10-25 05:22:03.001204,2026-02-08 05:22:03.000135,0,180,4,Occasional,False,False,True,False,False,False,False,False,180,4,803.96
1650.0,CUST_00230,2026-01-05 05:22:03.001209,152.81,2.0,home  garden,Debit Card,True,transactions,,,,,,,,,152.81,Q4,1,2026,1,1,Monday,0,0,2026-01-05 05:22:03.001209,2026-01-05 05:22:03.001209,0,214,1,One-time,False,False,False,False,False,True,False,False,214,1,152.81
1651.0,CUST_00209,2025-08-27 05:22:03.001217,44.24,5.0,home  garden,PayPal,False,transactions,,,,,,,,,599.54,Q1,0,2025,8,3,Wednesday,0,0,2025-08-25 05:22:02.998051,2026-04-23 05:22:03.002142,2,105,8,Regular,False,False,False,False,False,True,False,False,105,8,599.54
1652.0,CUST_00061,2026-06-27 05:22:03.001223,101.84,4.0,groceries,Debit Card,False,transactions,,,,,,,,,514.39,Q3,0,2026,6,2,Saturday,1,0,2025-09-10 05:22:02.991621,2026-07-23 05:22:02.993536,290,15,5,Occasional,False,False,False,False,True,False,False,False,15,5,514.39
1653.0,CUST_00324,2026-04-28 05:22:03.001228,79.74,2.0,,Credit Card,False,transactions,,,,,,,,,513.07,Q2,0,2026,4,2,Tuesday,0,0,2025-10-01 05:22:03.000263,2026-07-13 05:22:02.996472,209,25,6,Regular,False,False,False,False,False,False,False,False,25,6,513.07
1654.0,CUST_00392,2025-10-28 05:22:03.001234,112.97,4.0,clothing,Credit Card,True,transactions,,,,,,,,,705.46,Q3,0,2025,10,4,Tuesday,0,0,2025-10-17 05:22:02.991142,2026-05-31 05:22:03.003244,11,67,7,Regular,False,False,True,False,False,False,False,False,67,7,705.46
1655.0,CUST_00013,2025-08-19 05:22:03.001239,104.72,2.0,clothing,Wallet,True,transactions,,,,,,,,,313.61,Q3,0,2025,8,3,Tuesday,0,0,2025-08-19 05:22:03.001239,2026-06-02 05:22:03.000225,0,66,4,Occasional,False,False,True,False,False,False,False,False,66,4,313.61
1656.0,CUST_00182,2026-06-03 05:22:03.001244,49.97,4.0,sports,Credit Card,False,transactions,,,,,,,,,567.61,Q1,0,2026,6,2,Wednesday,0,0,2025-10-01 05:22:02.997471,2026-06-03 05:22:03.001244,245,65,6,Regular,False,False,False,False,False,False,True,False,65,6,567.61
1657.0,CUST_00423,2026-02-16 05:22:03.001250,169.3,5.0,clothing,Credit Card,False,transactions,,,,,,,,,342.41,Q4,1,2026,2,1,Monday,0,0,2025-08-19 05:22:02.995560,2026-02-16 05:22:03.001250,181,172,3,Occasional,False,False,True,False,False,False,False,False,172,3,342.41
1658.0,CUST_00472,2026-02-07 05:22:03.001255,253.24,4.0,groceries,Wallet,False,transactions,,,,,,,,,1449.15,Q4,1,2026,2,1,Saturday,1,0,2025-08-28 05:22:02.994535,2026-04-25 05:22:02.993473,163,104,10,Regular,False,False,False,False,True,False,False,False,104,10,1449.15
1659.0,CUST_00245,2025-08-14 05:22:03.001260,73.67,2.0,home  garden,Credit Card,False,transactions,,,,,,,,,216.07,Q2,0,2025,8,3,Thursday,0,0,2025-08-11 05:22:03.003232,2026-08-07 05:22:02.993797,2,0,3,Occasional,False,False,False,False,False,True,False,False,0,3,216.07
